"DMR_ID","chr","start","end","dataset","group","mean_beta"
"DMR_176","chr20",8111582,8113630,"GSE213478","Colon",0.184438641157942
"DMR_176","chr20",8111582,8113630,"GSE213478","Kidney",0.159184020088516
"DMR_176","chr20",8111582,8113630,"GSE213478","Lung",0.155193991732609
"DMR_176","chr20",8111582,8113630,"GSE213478","Muscle",0.15425363074252
"DMR_176","chr20",8111582,8113630,"GSE213478","Ovary",0.152903691807414
"DMR_176","chr20",8111582,8113630,"GSE213478","Prostate",0.150971419876897
"DMR_176","chr20",8111582,8113630,"GSE213478","Testis",0.101582499584592
"DMR_177","chr10",57389301,57391427,"GSE213478","Blood",0.0959379983450557
"DMR_177","chr10",57389301,57391427,"GSE213478","Breast",0.142038954417929
"DMR_177","chr10",57389301,57391427,"GSE213478","Colon",0.161755061759
"DMR_177","chr10",57389301,57391427,"GSE213478","Kidney",0.114653171193866
"DMR_177","chr10",57389301,57391427,"GSE213478","Lung",0.103033474515972
"DMR_177","chr10",57389301,57391427,"GSE213478","Muscle",0.102674717559088
"DMR_177","chr10",57389301,57391427,"GSE213478","Ovary",0.105792540381937
"DMR_177","chr10",57389301,57391427,"GSE213478","Prostate",0.133390446782868
"DMR_177","chr10",57389301,57391427,"GSE213478","Testis",0.0517096143924016
"DMR_178","chr11",24518149,24518726,"GSE213478","Blood",0.0723351420057743
"DMR_178","chr11",24518149,24518726,"GSE213478","Breast",0.0448835764687044
"DMR_178","chr11",24518149,24518726,"GSE213478","Colon",0.130796166656229
"DMR_178","chr11",24518149,24518726,"GSE213478","Kidney",0.0459282910310563
"DMR_178","chr11",24518149,24518726,"GSE213478","Lung",0.065691465952466
"DMR_178","chr11",24518149,24518726,"GSE213478","Muscle",0.0250003151993248
"DMR_178","chr11",24518149,24518726,"GSE213478","Ovary",0.0236149897561822
"DMR_178","chr11",24518149,24518726,"GSE213478","Prostate",0.0500855429736994
"DMR_178","chr11",24518149,24518726,"GSE213478","Testis",0.0251290687473879
"DMR_179","chr12",5018229,5021871,"GSE213478","Blood",0.19712570374157
"DMR_179","chr12",5018229,5021871,"GSE213478","Breast",0.208573859413422
"DMR_179","chr12",5018229,5021871,"GSE213478","Colon",0.222697304068275
"DMR_179","chr12",5018229,5021871,"GSE213478","Kidney",0.198658701314941
"DMR_179","chr12",5018229,5021871,"GSE213478","Lung",0.199280285435975
"DMR_179","chr12",5018229,5021871,"GSE213478","Muscle",0.196016407112405
"DMR_179","chr12",5018229,5021871,"GSE213478","Ovary",0.192645489150252
"DMR_179","chr12",5018229,5021871,"GSE213478","Prostate",0.198081536035128
"DMR_179","chr12",5018229,5021871,"GSE213478","Testis",0.105602642362028
"DMR_180","chr8",104510754,104514118,"GSE213478","Blood",0.0540314415358719
"DMR_180","chr8",104510754,104514118,"GSE213478","Breast",0.0489480751915204
"DMR_180","chr8",104510754,104514118,"GSE213478","Colon",0.0671420135070224
"DMR_180","chr8",104510754,104514118,"GSE213478","Kidney",0.05574590279405
"DMR_180","chr8",104510754,104514118,"GSE213478","Lung",0.0558629323998189
"DMR_180","chr8",104510754,104514118,"GSE213478","Muscle",0.0428919685994327
"DMR_180","chr8",104510754,104514118,"GSE213478","Ovary",0.0397930580425323
"DMR_180","chr8",104510754,104514118,"GSE213478","Prostate",0.0443117411135143
"DMR_180","chr8",104510754,104514118,"GSE213478","Testis",0.0399297931499633
"DMR_181","chr7",27140797,27148002,"GSE213478","Blood",0.667100081255634
"DMR_181","chr7",27140797,27148002,"GSE213478","Breast",0.478039034856105
"DMR_181","chr7",27140797,27148002,"GSE213478","Colon",0.503184011545208
"DMR_181","chr7",27140797,27148002,"GSE213478","Kidney",0.532429235302201
"DMR_181","chr7",27140797,27148002,"GSE213478","Lung",0.381295537919583
"DMR_181","chr7",27140797,27148002,"GSE213478","Muscle",0.761592799560786
"DMR_181","chr7",27140797,27148002,"GSE213478","Ovary",0.414244598445203
"DMR_181","chr7",27140797,27148002,"GSE213478","Prostate",0.797412713650668
"DMR_181","chr7",27140797,27148002,"GSE213478","Testis",0.187692328633892
"DMR_182","chr16",22824489,22826243,"GSE213478","Blood",0.0843594742968903
"DMR_182","chr16",22824489,22826243,"GSE213478","Breast",0.0631185796242263
"DMR_182","chr16",22824489,22826243,"GSE213478","Colon",0.135128026859818
"DMR_182","chr16",22824489,22826243,"GSE213478","Kidney",0.0651577841837529
"DMR_182","chr16",22824489,22826243,"GSE213478","Lung",0.0738054999066701
"DMR_182","chr16",22824489,22826243,"GSE213478","Muscle",0.0462786483770236
"DMR_182","chr16",22824489,22826243,"GSE213478","Ovary",0.0407302151853662
"DMR_182","chr16",22824489,22826243,"GSE213478","Prostate",0.0608028655096145
"DMR_182","chr16",22824489,22826243,"GSE213478","Testis",0.0375679298962314
"DMR_183","chr4",82135607,82136940,"GSE213478","Blood",0.0344457566664398
"DMR_183","chr4",82135607,82136940,"GSE213478","Breast",0.0534911952820341
"DMR_183","chr4",82135607,82136940,"GSE213478","Colon",0.0674417744664372
"DMR_183","chr4",82135607,82136940,"GSE213478","Kidney",0.0434844646736121
"DMR_183","chr4",82135607,82136940,"GSE213478","Lung",0.0367748157989104
"DMR_183","chr4",82135607,82136940,"GSE213478","Muscle",0.0286678566488581
"DMR_183","chr4",82135607,82136940,"GSE213478","Ovary",0.0320863297507327
"DMR_183","chr4",82135607,82136940,"GSE213478","Prostate",0.0643694447340273
"DMR_183","chr4",82135607,82136940,"GSE213478","Testis",0.0258509854918118
"DMR_184","chr6",73329475,73333620,"GSE213478","Blood",0.0523850584645702
"DMR_184","chr6",73329475,73333620,"GSE213478","Breast",0.144886332755393
"DMR_184","chr6",73329475,73333620,"GSE213478","Colon",0.0978034138277929
"DMR_184","chr6",73329475,73333620,"GSE213478","Kidney",0.0772149655541729
"DMR_184","chr6",73329475,73333620,"GSE213478","Lung",0.082227776463125
"DMR_184","chr6",73329475,73333620,"GSE213478","Muscle",0.0626638112356608
"DMR_184","chr6",73329475,73333620,"GSE213478","Ovary",0.0574441010619151
"DMR_184","chr6",73329475,73333620,"GSE213478","Prostate",0.212903327879201
"DMR_184","chr6",73329475,73333620,"GSE213478","Testis",0.0648626170792149
"DMR_185","chr10",91294781,91296457,"GSE213478","Blood",0.227831421931531
"DMR_185","chr10",91294781,91296457,"GSE213478","Breast",0.245017176485603
"DMR_185","chr10",91294781,91296457,"GSE213478","Colon",0.256917560786821
"DMR_185","chr10",91294781,91296457,"GSE213478","Kidney",0.221909438296891
"DMR_185","chr10",91294781,91296457,"GSE213478","Lung",0.228649098365128
"DMR_185","chr10",91294781,91296457,"GSE213478","Muscle",0.226526688161368
"DMR_185","chr10",91294781,91296457,"GSE213478","Ovary",0.215028027379914
"DMR_185","chr10",91294781,91296457,"GSE213478","Prostate",0.236946186495564
"DMR_185","chr10",91294781,91296457,"GSE213478","Testis",0.116344996774457
"DMR_186","chr14",63511872,63513359,"GSE213478","Blood",0.0681103580233625
"DMR_186","chr14",63511872,63513359,"GSE213478","Breast",0.0795499239307338
"DMR_186","chr14",63511872,63513359,"GSE213478","Colon",0.175441723746388
"DMR_186","chr14",63511872,63513359,"GSE213478","Kidney",0.0565408054185327
"DMR_186","chr14",63511872,63513359,"GSE213478","Lung",0.0682334856244701
"DMR_186","chr14",63511872,63513359,"GSE213478","Muscle",0.0412737189464911
"DMR_186","chr14",63511872,63513359,"GSE213478","Ovary",0.0428674770101992
"DMR_186","chr14",63511872,63513359,"GSE213478","Prostate",0.0774421157157892
"DMR_186","chr14",63511872,63513359,"GSE213478","Testis",0.0369812063052796
"DMR_187","chr14",97684259,97686001,"GSE213478","Blood",0.162980124181729
"DMR_187","chr14",97684259,97686001,"GSE213478","Breast",0.140278091865659
"DMR_187","chr14",97684259,97686001,"GSE213478","Colon",0.182012073148001
"DMR_187","chr14",97684259,97686001,"GSE213478","Kidney",0.151894341160754
"DMR_187","chr14",97684259,97686001,"GSE213478","Lung",0.139351872211448
"DMR_187","chr14",97684259,97686001,"GSE213478","Muscle",0.110931899134801
"DMR_187","chr14",97684259,97686001,"GSE213478","Ovary",0.107931224096212
"DMR_187","chr14",97684259,97686001,"GSE213478","Prostate",0.128597031746319
"DMR_187","chr14",97684259,97686001,"GSE213478","Testis",0.0722436719154841
"DMR_188","chr20",21491952,21498921,"GSE213478","Blood",0.098454519361435
"DMR_188","chr20",21491952,21498921,"GSE213478","Breast",0.18681077547129
"DMR_188","chr20",21491952,21498921,"GSE213478","Colon",0.186266394781249
"DMR_188","chr20",21491952,21498921,"GSE213478","Kidney",0.16070625938439
"DMR_188","chr20",21491952,21498921,"GSE213478","Lung",0.143225593427586
"DMR_188","chr20",21491952,21498921,"GSE213478","Muscle",0.174629761061504
"DMR_188","chr20",21491952,21498921,"GSE213478","Ovary",0.1558538041641
"DMR_188","chr20",21491952,21498921,"GSE213478","Prostate",0.175841984859263
"DMR_188","chr20",21491952,21498921,"GSE213478","Testis",0.0802480405969101
"DMR_189","chr19",15580010,15580721,"GSE213478","Blood",0.165466333842578
"DMR_189","chr19",15580010,15580721,"GSE213478","Breast",0.27106485207656
"DMR_189","chr19",15580010,15580721,"GSE213478","Colon",0.205592390670162
"DMR_189","chr19",15580010,15580721,"GSE213478","Kidney",0.179573430569247
"DMR_189","chr19",15580010,15580721,"GSE213478","Lung",0.17078965030191
"DMR_189","chr19",15580010,15580721,"GSE213478","Muscle",0.190157023230095
"DMR_189","chr19",15580010,15580721,"GSE213478","Ovary",0.136728432809141
"DMR_189","chr19",15580010,15580721,"GSE213478","Prostate",0.227399074607203
"DMR_189","chr19",15580010,15580721,"GSE213478","Testis",0.135820622403298
"DMR_190","chr3",129692836,129694665,"GSE213478","Blood",0.207626845806963
"DMR_190","chr3",129692836,129694665,"GSE213478","Breast",0.400288798337235
"DMR_190","chr3",129692836,129694665,"GSE213478","Colon",0.396825491763253
"DMR_190","chr3",129692836,129694665,"GSE213478","Kidney",0.314320704326484
"DMR_190","chr3",129692836,129694665,"GSE213478","Lung",0.274320747859808
"DMR_190","chr3",129692836,129694665,"GSE213478","Muscle",0.334754887596277
"DMR_190","chr3",129692836,129694665,"GSE213478","Ovary",0.309491213324058
"DMR_190","chr3",129692836,129694665,"GSE213478","Prostate",0.347803750074921
"DMR_190","chr3",129692836,129694665,"GSE213478","Testis",0.163856433516318
"DMR_191","chr3",24869928,24872319,"GSE213478","Blood",0.181108415280819
"DMR_191","chr3",24869928,24872319,"GSE213478","Breast",0.238842259478054
"DMR_191","chr3",24869928,24872319,"GSE213478","Colon",0.199396603282588
"DMR_191","chr3",24869928,24872319,"GSE213478","Kidney",0.203179481744121
"DMR_191","chr3",24869928,24872319,"GSE213478","Lung",0.190787827673179
"DMR_191","chr3",24869928,24872319,"GSE213478","Muscle",0.217943975209943
"DMR_191","chr3",24869928,24872319,"GSE213478","Ovary",0.164452690698034
"DMR_191","chr3",24869928,24872319,"GSE213478","Prostate",0.238364532709306
"DMR_191","chr3",24869928,24872319,"GSE213478","Testis",0.102523325417296
"DMR_192","chr16",56223970,56228901,"GSE213478","Blood",0.0508821285058213
"DMR_192","chr16",56223970,56228901,"GSE213478","Breast",0.0653412589593839
"DMR_192","chr16",56223970,56228901,"GSE213478","Colon",0.0970629399357327
"DMR_192","chr16",56223970,56228901,"GSE213478","Kidney",0.0610418794559139
"DMR_192","chr16",56223970,56228901,"GSE213478","Lung",0.0668085905548268
"DMR_192","chr16",56223970,56228901,"GSE213478","Muscle",0.0768281095793278
"DMR_192","chr16",56223970,56228901,"GSE213478","Ovary",0.0554937710803035
"DMR_192","chr16",56223970,56228901,"GSE213478","Prostate",0.0714450259200089
"DMR_192","chr16",56223970,56228901,"GSE213478","Testis",0.0563458322163253
"DMR_193","chr6",80656586,80658030,"GSE213478","Blood",0.0940156397118592
"DMR_193","chr6",80656586,80658030,"GSE213478","Breast",0.0895081892619279
"DMR_193","chr6",80656586,80658030,"GSE213478","Colon",0.0958105861415248
"DMR_193","chr6",80656586,80658030,"GSE213478","Kidney",0.0941450854483267
"DMR_193","chr6",80656586,80658030,"GSE213478","Lung",0.0994530694198685
"DMR_193","chr6",80656586,80658030,"GSE213478","Muscle",0.0852627559555855
"DMR_193","chr6",80656586,80658030,"GSE213478","Ovary",0.0703080292452168
"DMR_193","chr6",80656586,80658030,"GSE213478","Prostate",0.0870421441384273
"DMR_193","chr6",80656586,80658030,"GSE213478","Testis",0.053236457052818
"DMR_194","chr3",68056706,68057572,"GSE213478","Blood",0.180312394717139
"DMR_194","chr3",68056706,68057572,"GSE213478","Breast",0.14635046342885
"DMR_194","chr3",68056706,68057572,"GSE213478","Colon",0.190142994362108
"DMR_194","chr3",68056706,68057572,"GSE213478","Kidney",0.20990211269808
"DMR_194","chr3",68056706,68057572,"GSE213478","Lung",0.176380698127915
"DMR_194","chr3",68056706,68057572,"GSE213478","Muscle",0.11206574705073
"DMR_194","chr3",68056706,68057572,"GSE213478","Ovary",0.0559338233223297
"DMR_194","chr3",68056706,68057572,"GSE213478","Prostate",0.151833641859405
"DMR_194","chr3",68056706,68057572,"GSE213478","Testis",0.0717634290793827
"DMR_195","chr2",185462269,185463803,"GSE213478","Blood",0.0314129332736677
"DMR_195","chr2",185462269,185463803,"GSE213478","Breast",0.0628271527155825
"DMR_195","chr2",185462269,185463803,"GSE213478","Colon",0.069498089725242
"DMR_195","chr2",185462269,185463803,"GSE213478","Kidney",0.0501030231857508
"DMR_195","chr2",185462269,185463803,"GSE213478","Lung",0.0445416562754407
"DMR_195","chr2",185462269,185463803,"GSE213478","Muscle",0.0280828495309831
"DMR_195","chr2",185462269,185463803,"GSE213478","Ovary",0.0229617015395772
"DMR_195","chr2",185462269,185463803,"GSE213478","Prostate",0.0483751125651867
"DMR_195","chr2",185462269,185463803,"GSE213478","Testis",0.0236619555834913
"DMR_196","chr2",210636188,210636844,"GSE213478","Blood",0.0823617800508057
"DMR_196","chr2",210636188,210636844,"GSE213478","Breast",0.0597872631030743
"DMR_196","chr2",210636188,210636844,"GSE213478","Colon",0.18436145929154
"DMR_196","chr2",210636188,210636844,"GSE213478","Kidney",0.071419371651342
"DMR_196","chr2",210636188,210636844,"GSE213478","Lung",0.0935083179888505
"DMR_196","chr2",210636188,210636844,"GSE213478","Muscle",0.04996348765797
"DMR_196","chr2",210636188,210636844,"GSE213478","Ovary",0.0351359833145915
"DMR_196","chr2",210636188,210636844,"GSE213478","Prostate",0.0536531078676994
"DMR_196","chr2",210636188,210636844,"GSE213478","Testis",0.0331687245263546
"DMR_197","chr4",111549880,111555503,"GSE213478","Blood",0.0838559077976549
"DMR_197","chr4",111549880,111555503,"GSE213478","Breast",0.272709963400652
"DMR_197","chr4",111549880,111555503,"GSE213478","Colon",0.209745223312851
"DMR_197","chr4",111549880,111555503,"GSE213478","Kidney",0.094297830161176
"DMR_197","chr4",111549880,111555503,"GSE213478","Lung",0.088999173695578
"DMR_197","chr4",111549880,111555503,"GSE213478","Muscle",0.578263630591752
"DMR_197","chr4",111549880,111555503,"GSE213478","Ovary",0.0730527239083603
"DMR_197","chr4",111549880,111555503,"GSE213478","Prostate",0.203137878309962
"DMR_197","chr4",111549880,111555503,"GSE213478","Testis",0.0575421254339872
"DMR_198","chr8",72752888,72758701,"GSE213478","Blood",0.14687052717661
"DMR_198","chr8",72752888,72758701,"GSE213478","Breast",0.219396714107865
"DMR_198","chr8",72752888,72758701,"GSE213478","Colon",0.201290403495024
"DMR_198","chr8",72752888,72758701,"GSE213478","Kidney",0.18526225127654
"DMR_198","chr8",72752888,72758701,"GSE213478","Lung",0.157624137072467
"DMR_198","chr8",72752888,72758701,"GSE213478","Muscle",0.157317640769399
"DMR_198","chr8",72752888,72758701,"GSE213478","Ovary",0.261696831441172
"DMR_198","chr8",72752888,72758701,"GSE213478","Prostate",0.164180404797199
"DMR_198","chr8",72752888,72758701,"GSE213478","Testis",0.0974119564136293
"DMR_199","chr7",155241490,155244727,"GSE213478","Blood",0.0542956386875368
"DMR_199","chr7",155241490,155244727,"GSE213478","Breast",0.0695812701562893
"DMR_199","chr7",155241490,155244727,"GSE213478","Colon",0.0927588072118053
"DMR_199","chr7",155241490,155244727,"GSE213478","Kidney",0.0638225732968992
"DMR_199","chr7",155241490,155244727,"GSE213478","Lung",0.0539394661742943
"DMR_199","chr7",155241490,155244727,"GSE213478","Muscle",0.0507822597349454
"DMR_199","chr7",155241490,155244727,"GSE213478","Ovary",0.0406530732756708
"DMR_199","chr7",155241490,155244727,"GSE213478","Prostate",0.0666867319553223
"DMR_199","chr7",155241490,155244727,"GSE213478","Testis",0.0451571513129432
"DMR_200","chr12",106978920,106981513,"GSE213478","Blood",0.0536646464036847
"DMR_200","chr12",106978920,106981513,"GSE213478","Breast",0.0690092018485135
"DMR_200","chr12",106978920,106981513,"GSE213478","Colon",0.113073312276245
"DMR_200","chr12",106978920,106981513,"GSE213478","Kidney",0.0669051940910096
"DMR_200","chr12",106978920,106981513,"GSE213478","Lung",0.0474171959708161
"DMR_200","chr12",106978920,106981513,"GSE213478","Muscle",0.330715235388713
"DMR_200","chr12",106978920,106981513,"GSE213478","Ovary",0.0329205862731472
"DMR_200","chr12",106978920,106981513,"GSE213478","Prostate",0.0928895852071019
"DMR_200","chr12",106978920,106981513,"GSE213478","Testis",0.0344094497975986
"DMR_201","chr4",107955762,107958805,"GSE213478","Blood",0.0763620999538578
"DMR_201","chr4",107955762,107958805,"GSE213478","Breast",0.0701125804355102
"DMR_201","chr4",107955762,107958805,"GSE213478","Colon",0.146166699453752
"DMR_201","chr4",107955762,107958805,"GSE213478","Kidney",0.0772564255097265
"DMR_201","chr4",107955762,107958805,"GSE213478","Lung",0.0904639327171642
"DMR_201","chr4",107955762,107958805,"GSE213478","Muscle",0.0484799342457103
"DMR_201","chr4",107955762,107958805,"GSE213478","Ovary",0.0452428042123319
"DMR_201","chr4",107955762,107958805,"GSE213478","Prostate",0.0735026919736934
"DMR_201","chr4",107955762,107958805,"GSE213478","Testis",0.0292904637983922
"DMR_202","chr8",54789207,54795315,"GSE213478","Blood",0.052102931938117
"DMR_202","chr8",54789207,54795315,"GSE213478","Breast",0.0870155349377906
"DMR_202","chr8",54789207,54795315,"GSE213478","Colon",0.0793369515177697
"DMR_202","chr8",54789207,54795315,"GSE213478","Kidney",0.0593896960476844
"DMR_202","chr8",54789207,54795315,"GSE213478","Lung",0.0560134424135263
"DMR_202","chr8",54789207,54795315,"GSE213478","Muscle",0.0563752743607829
"DMR_202","chr8",54789207,54795315,"GSE213478","Ovary",0.0453000131381747
"DMR_202","chr8",54789207,54795315,"GSE213478","Prostate",0.0669419913271457
"DMR_202","chr8",54789207,54795315,"GSE213478","Testis",0.0471379782570128
